"cda","crr=0.003","crr=0.0035","crr=0.004","crr=0.005","crr=0.006"
"0.28","17.6570854624528","20.5999330395283","23.5427806166037","29.4284757707547","35.3141709249056"
"0.29","17.6570854624528","20.5999330395283","23.5427806166037","29.4284757707547","35.3141709249056"
"0.3","17.6570854624528","20.5999330395283","23.5427806166037","29.4284757707547","35.3141709249056"
"0.31","17.6570854624528","20.5999330395283","23.5427806166037","29.4284757707547","35.3141709249056"
"0.32","17.6570854624528","20.5999330395283","23.5427806166037","29.4284757707547","35.3141709249056"
