session_id,timestamp,avg_watt,avg_hr,w_per_beat,calibrated,precision_quality_hint,profile_version,total_watt,precision_watt,drag_watt,rolling_watt
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-19,0.0,,,,default,v1-883d8daf-20251119,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251120,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251120,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251120,unknown,0
16127771071,2025-10-13,232.29238373814638,,,,default,v1-883d8daf-20251120,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251120,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251120,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251120,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251120,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251120,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251120,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
local-mini,2025-11-20,0.0,,,,default,v1-883d8daf-20251120,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251122,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251122,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251122,unknown,0
16127771071,2025-10-13,223.42997691469142,,,,default,v1-883d8daf-20251122,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251122,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251122,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251122,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251122,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251122,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251122,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251122,unknown,0
16530586366,2025-11-22,225.6490407742369,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16311219004,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16311219004,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16311219004,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16279854313,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16279854313,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16279854313,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
16279854313,2025-11-22,0.0,,,,default,v1-883d8daf-20251122,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
mock,2025-11-23,0.0,,,,default,v1-883d8daf-20251123,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251124,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251124,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251124,unknown,0
16127771071,2025-10-13,231.36715290252505,,,,default,v1-883d8daf-20251124,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251124,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251124,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251124,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251124,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251124,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251124,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251124,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251124,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251124,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251124,unknown,0
16127771071,2025-10-13,231.36715290252505,,,,default,v1-883d8daf-20251124,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251124,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251124,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251124,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251124,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251124,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251124,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251124,unknown,0
16530586366,2025-11-22,232.203877226192,,,,default,v1-883d8daf-20251124,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251124,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251124,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251124,unknown,0
16127771071,2025-10-13,231.36715290252505,,,,default,v1-883d8daf-20251124,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251124,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251124,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251124,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251124,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251124,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251124,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251124,unknown,0
16530586366,2025-11-22,232.203877226192,,,,default,v1-883d8daf-20251124,unknown,0
16311219004,2025-10-31,152.75095779833345,,,,default,v1-883d8daf-20251124,unknown,0
16279854313,2025-10-28,213.41715655713256,,,,default,v1-883d8daf-20251124,unknown,0
16262232459,2025-10-26,216.63371608842488,,,,default,v1-883d8daf-20251124,unknown,0
16127771071,2025-10-13,231.36715290252505,,,,default,v1-883d8daf-20251124,unknown,0
16333270450,2025-11-02,182.30478741884983,,,,default,v1-883d8daf-20251124,unknown,0
16342459294,2025-11-03,148.27793275893478,,,,default,v1-883d8daf-20251124,unknown,0
16381383185,2025-11-07,175.716429119638,,,,default,v1-883d8daf-20251124,unknown,0
16396031026,2025-11-08,171.68623898847218,,,,default,v1-883d8daf-20251124,unknown,0
16405483541,2025-11-09,199.2314058968074,,,,default,v1-883d8daf-20251124,unknown,0
16454599112,2025-11-14,204.60657678919475,,,,default,v1-883d8daf-20251124,unknown,0
16473718378,2025-11-16,184.30407918310584,,,,default,v1-883d8daf-20251124,unknown,0
16530586366,2025-11-22,232.203877226192,,,,default,v1-883d8daf-20251124,unknown,0
