"cda","crr=0.003","crr=0.0035","crr=0.004","crr=0.005","crr=0.006"
"0.28","20.373560148984","23.769153507148","27.164746865312","33.95593358164","40.747120297968"
"0.29","20.373560148984","23.769153507148","27.164746865312","33.95593358164","40.747120297968"
"0.3","20.373560148984","23.769153507148","27.164746865312","33.95593358164","40.747120297968"
"0.31","20.373560148984","23.769153507148","27.164746865312","33.95593358164","40.747120297968"
"0.32","20.373560148984","23.769153507148","27.164746865312","33.95593358164","40.747120297968"
