"cda","crr=0.003","crr=0.0035","crr=0.004","crr=0.005","crr=0.006"
"0.28","15.8461023380986","18.4871193944484","21.1281364507982","26.4101705634978","31.6922046761973"
"0.29","15.8461023380986","18.4871193944484","21.1281364507982","26.4101705634978","31.6922046761973"
"0.3","15.8461023380986","18.4871193944484","21.1281364507982","26.4101705634978","31.6922046761973"
"0.31","15.8461023380986","18.4871193944484","21.1281364507982","26.4101705634978","31.6922046761973"
"0.32","15.8461023380986","18.4871193944484","21.1281364507982","26.4101705634978","31.6922046761973"
