"cda","crr=0.003","crr=0.0035","crr=0.004","crr=0.005","crr=0.006"
"0.28","19.2416956962627","22.4486449789731","25.6555942616836","32.0694928271044","38.4833913925253"
"0.29","19.2416956962627","22.4486449789731","25.6555942616836","32.0694928271044","38.4833913925253"
"0.3","19.2416956962627","22.4486449789731","25.6555942616836","32.0694928271044","38.4833913925253"
"0.31","19.2416956962627","22.4486449789731","25.6555942616836","32.0694928271044","38.4833913925253"
"0.32","19.2416956962627","22.4486449789731","25.6555942616836","32.0694928271044","38.4833913925253"
