i,w_drag,w_roll,w_gravity,w_precision
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,18,83496888,13,768497795756,8,17218530137462,42,0367546155986
4,18,14333715957,13,5978910671726,4,08610121495401,36,9353911770068
5,22,36769544744,14,5804905767504,-8,17218779523717,29,6659775556219
6,37,16564305125,17,2695049675578,3,5023738475618,59,729403985948
7,46,6277316444713,18,6256556061268,16,3443159814378,84,1213435381813
8,56,01089862375,19,7990799396703,36,7739226219729,116,065877510715
9,54,28127439,19,5914783684404,73,5415854671191,151,973544562432
