i,w_drag,w_roll,w_gravity,w_precision
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,134,84876097,26,5367143661628,-16,344367064649,149,526915743829
5,151,211618320271,27,5693915413881,-12,2582931123442,171,672903865273
6,165,63752289,28,418994936735,-49,032082361519,149,509727283728
7,164,252515191424,28,3400681654278,-24,5164782219335,173,274335190637
8,153,59605317,27,713573621397,-8,17220264844169,178,492189838098
9,153,59605317,27,7135929,0,186,917160896907
