activity_id,device_power,avg_watts,P,D,R,G,eta,total_wheel,drag_pct,roll_pct,grav_pct,P_vs_components_w,G_missing,source,used_fallback,weather_applied
16311219004,estimate,169,2,144,719606988124,114,950546222373,24,0229431194014,1,40452943670639,0,955,144,719606988124,81,8864286749674,17,113037588392,1,00053373664061,2,27308283227418,False,rust_1arg,False
16279854313,estimate,181,4,158,687259384959,128,985166066842,24,9914974997089,-0,0500219631408644,0,955,158,687259384959,83,7965180837055,16,2359791907233,-0,0324972744287797,2,49247004269569,True,rust_1arg,False
16262232459,estimate,189,0,137,447751755002,107,269633399364,21,5508811067799,4,50380469620745,0,955,137,447751755002,80,4576644689683,16,1642536303307,3,37808190070099,2,15886521081157,False,rust_1arg,False
16127771071,estimate,205,0,152,161132763916,124,105298195691,23,3197610624928,0,171239522814426,0,955,152,161132763916,84,0842888478099,15,7996923060343,0,11601884615583,2,38996543608243,True,rust_1arg,False
15908409437,estimate,194,8,173,144445084787,142,222195992571,25,7693362609913,-0,0414205213194114,0,955,173,144445084787,84,6812154667161,15,3434469290943,-0,0246623958103979,2,71954625787626,True,rust_1arg,False
