distance,heart_rate,timestamp
3591.84,149,2025-10-08 15:28:01
3644.27,152,2025-10-08 15:28:07
3670.04,152,2025-10-08 15:28:10
3730.05,153,2025-10-08 15:28:17
3747.05,153,2025-10-08 15:28:19
3807.48,155,2025-10-08 15:28:26
3816.21,155,2025-10-08 15:28:27
3824.84,156,2025-10-08 15:28:28
3886.19,156,2025-10-08 15:28:35
3903.76,155,2025-10-08 15:28:37
3966.8,155,2025-10-08 15:28:44
3984.44,156,2025-10-08 15:28:46
3993.3,156,2025-10-08 15:28:47
4046.73,156,2025-10-08 15:28:53
4073.58,155,2025-10-08 15:28:56
4109.84,156,2025-10-08 15:29:00
4154.94,157,2025-10-08 15:29:05
4182.69,157,2025-10-08 15:29:08
4211.04,156,2025-10-08 15:29:11
4259.33,156,2025-10-08 15:29:16
4279.2,156,2025-10-08 15:29:18
4328.64,156,2025-10-08 15:29:23
4378.29,154,2025-10-08 15:29:28
4447.66,151,2025-10-08 15:29:35
4468.02,151,2025-10-08 15:29:37
4530.38,151,2025-10-08 15:29:43
4551.19,151,2025-10-08 15:29:45
4613.75,150,2025-10-08 15:29:51
4623.95,151,2025-10-08 15:29:52
4654.4,151,2025-10-08 15:29:55
4711.67,151,2025-10-08 15:30:01
4738.17,150,2025-10-08 15:30:04
4754.95,151,2025-10-08 15:30:06
4763.23,150,2025-10-08 15:30:07
4794.88,151,2025-10-08 15:30:11
4802.69,151,2025-10-08 15:30:12
4826.05,151,2025-10-08 15:30:15
4841.48,152,2025-10-08 15:30:17
4848.98,152,2025-10-08 15:30:18
4855.9,152,2025-10-08 15:30:19
4862.96,152,2025-10-08 15:30:20
4899.53,152,2025-10-08 15:30:25
4906.75,152,2025-10-08 15:30:26
4912.99,152,2025-10-08 15:30:27
4919.99,153,2025-10-08 15:30:28
4927.4,153,2025-10-08 15:30:29
4935.24,153,2025-10-08 15:30:30
4951.85,153,2025-10-08 15:30:32
4959.89,153,2025-10-08 15:30:33
4967.64,153,2025-10-08 15:30:34
4975.63,153,2025-10-08 15:30:35
4990.88,153,2025-10-08 15:30:37
5006.29,153,2025-10-08 15:30:39
5014.14,153,2025-10-08 15:30:40
5022.18,154,2025-10-08 15:30:41
5029.91,153,2025-10-08 15:30:42
5037.71,153,2025-10-08 15:30:43
5045.35,154,2025-10-08 15:30:44
5068.37,154,2025-10-08 15:30:47
5076.01,154,2025-10-08 15:30:48
5105.79,155,2025-10-08 15:30:52
5121.09,155,2025-10-08 15:30:54
5144.32,155,2025-10-08 15:30:57
5152.12,155,2025-10-08 15:30:58
5198.82,156,2025-10-08 15:31:04
5251.48,156,2025-10-08 15:31:11
5259.34,156,2025-10-08 15:31:12
5283.76,156,2025-10-08 15:31:15
5291.73,156,2025-10-08 15:31:16
5314.63,156,2025-10-08 15:31:19
5329.77,157,2025-10-08 15:31:21
5344.46,156,2025-10-08 15:31:23
5375.21,156,2025-10-08 15:31:27
5391.52,156,2025-10-08 15:31:29
5408.65,156,2025-10-08 15:31:31
5426.18,156,2025-10-08 15:31:33
5435.22,156,2025-10-08 15:31:34
5444.25,156,2025-10-08 15:31:35
5453.7,156,2025-10-08 15:31:36
5502.79,155,2025-10-08 15:31:41
5522.09,155,2025-10-08 15:31:43
5532.16,154,2025-10-08 15:31:44
5542.34,154,2025-10-08 15:31:45
5552.63,154,2025-10-08 15:31:46
5584.4,153,2025-10-08 15:31:49
5595.28,154,2025-10-08 15:31:50
5606.17,153,2025-10-08 15:31:51
5628.25,152,2025-10-08 15:31:53
5639.32,152,2025-10-08 15:31:54
5650.45,152,2025-10-08 15:31:55
5684.37,151,2025-10-08 15:31:58
5706.65,150,2025-10-08 15:32:00
5751.62,149,2025-10-08 15:32:04
5794.76,148,2025-10-08 15:32:08
5804.12,147,2025-10-08 15:32:09
5821.35,145,2025-10-08 15:32:11
5830.17,144,2025-10-08 15:32:12
5839.52,143,2025-10-08 15:32:13
5849.03,143,2025-10-08 15:32:14
5868.71,142,2025-10-08 15:32:16
5911.39,140,2025-10-08 15:32:20
5922.78,140,2025-10-08 15:32:21
5969.28,139,2025-10-08 15:32:25
5981.5,140,2025-10-08 15:32:26
5993.55,140,2025-10-08 15:32:27
6005.26,140,2025-10-08 15:32:28
6028.69,141,2025-10-08 15:32:30
6050.98,142,2025-10-08 15:32:32
6061.6,142,2025-10-08 15:32:33
6071.48,143,2025-10-08 15:32:34
6080.56,143,2025-10-08 15:32:35
6089.47,143,2025-10-08 15:32:36
6098.12,144,2025-10-08 15:32:37
6129.41,144,2025-10-08 15:32:41
6143.98,145,2025-10-08 15:32:43
6150.93,145,2025-10-08 15:32:44
6170.06,145,2025-10-08 15:32:47
6181.89,146,2025-10-08 15:32:49
6187.79,146,2025-10-08 15:32:50
6205.6,147,2025-10-08 15:32:53
6217.78,148,2025-10-08 15:32:55
6248.24,150,2025-10-08 15:33:00
6262.7,151,2025-10-08 15:33:02
6277.2,152,2025-10-08 15:33:04
6298.88,153,2025-10-08 15:33:07
6327.02,154,2025-10-08 15:33:11
6333.6,154,2025-10-08 15:33:12
6339.68,155,2025-10-08 15:33:13
6345.33,155,2025-10-08 15:33:14
6350.58,155,2025-10-08 15:33:15
6355.84,155,2025-10-08 15:33:16
6365.84,155,2025-10-08 15:33:18
6370.63,155,2025-10-08 15:33:19
6375.49,155,2025-10-08 15:33:20
6390.02,156,2025-10-08 15:33:23
6394.76,156,2025-10-08 15:33:24
6417.14,157,2025-10-08 15:33:29
6421.34,156,2025-10-08 15:33:30
6430.65,156,2025-10-08 15:33:32
6464.25,157,2025-10-08 15:33:40
6480.89,158,2025-10-08 15:33:44
6485.12,158,2025-10-08 15:33:45
6510.37,159,2025-10-08 15:33:51
6551.9,160,2025-10-08 15:34:01
6584.81,161,2025-10-08 15:34:09
6592.84,161,2025-10-08 15:34:11
6617.51,160,2025-10-08 15:34:17
6629.36,160,2025-10-08 15:34:20
6644.5,160,2025-10-08 15:34:24
6655.83,161,2025-10-08 15:34:27
6670.82,161,2025-10-08 15:34:31
6682.11,161,2025-10-08 15:34:34
6696.21,161,2025-10-08 15:34:38
6703.22,161,2025-10-08 15:34:40
6726.86,162,2025-10-08 15:34:46
6731.38,162,2025-10-08 15:34:47
6761.18,161,2025-10-08 15:34:53
6766.18,162,2025-10-08 15:34:54
6786.22,162,2025-10-08 15:34:58
6791.31,162,2025-10-08 15:34:59
6801.41,162,2025-10-08 15:35:01
6806.88,162,2025-10-08 15:35:02
6824.47,162,2025-10-08 15:35:05
6857.85,163,2025-10-08 15:35:10
6865.3,163,2025-10-08 15:35:11
6929.55,161,2025-10-08 15:35:19
6957.98,160,2025-10-08 15:35:23
6964.37,160,2025-10-08 15:35:24
6970.4,160,2025-10-08 15:35:25
6976.36,160,2025-10-08 15:35:26
6987.22,160,2025-10-08 15:35:28
6997.65,160,2025-10-08 15:35:30
7013.51,160,2025-10-08 15:35:33
7018.9,160,2025-10-08 15:35:34
7046.86,158,2025-10-08 15:35:39
7069.29,160,2025-10-08 15:35:43
7092.1,161,2025-10-08 15:35:47
7116.11,162,2025-10-08 15:35:51
7141.6,161,2025-10-08 15:35:55
7161.68,162,2025-10-08 15:35:58
7197.18,161,2025-10-08 15:36:03
7227.98,161,2025-10-08 15:36:07
7273.25,160,2025-10-08 15:36:13
7337.06,158,2025-10-08 15:36:21
7352.55,157,2025-10-08 15:36:23
7369.35,157,2025-10-08 15:36:25
7414.79,155,2025-10-08 15:36:31
7422.44,155,2025-10-08 15:36:32
7438.18,155,2025-10-08 15:36:34
7470.58,155,2025-10-08 15:36:38
7478.93,156,2025-10-08 15:36:39
7495.6,155,2025-10-08 15:36:41
7529.62,156,2025-10-08 15:36:45
7537.98,156,2025-10-08 15:36:46
7546.34,156,2025-10-08 15:36:47
7563.72,156,2025-10-08 15:36:49
7619.13,156,2025-10-08 15:36:55
7648.3,158,2025-10-08 15:36:58
7698.12,157,2025-10-08 15:37:03
7728.14,157,2025-10-08 15:37:06
7737.95,157,2025-10-08 15:37:07
7756.82,158,2025-10-08 15:37:09
7795.81,159,2025-10-08 15:37:13
7805.29,159,2025-10-08 15:37:14
7824.33,158,2025-10-08 15:37:16
7853.2,159,2025-10-08 15:37:19
7872.24,159,2025-10-08 15:37:21
7890.39,159,2025-10-08 15:37:23
7899.32,159,2025-10-08 15:37:24
7944.13,159,2025-10-08 15:37:29
7953.24,159,2025-10-08 15:37:30
7971.02,159,2025-10-08 15:37:32
8006.68,160,2025-10-08 15:37:36
8015.12,159,2025-10-08 15:37:37
8050.01,159,2025-10-08 15:37:41
8066.47,158,2025-10-08 15:37:43
8082.63,158,2025-10-08 15:37:45
8098.03,158,2025-10-08 15:37:47
8133.84,158,2025-10-08 15:37:52
8140.68,158,2025-10-08 15:37:53
8147.25,158,2025-10-08 15:37:54
8165.08,158,2025-10-08 15:37:57
8179.42,158,2025-10-08 15:37:59
8185.73,159,2025-10-08 15:38:00
8198.75,159,2025-10-08 15:38:02
8212.25,159,2025-10-08 15:38:04
8218.98,159,2025-10-08 15:38:05
8226.2,159,2025-10-08 15:38:06
8241.78,160,2025-10-08 15:38:08
8249.55,160,2025-10-08 15:38:09
8257.16,160,2025-10-08 15:38:10
8272.55,160,2025-10-08 15:38:12
8287.82,160,2025-10-08 15:38:14
8303.07,160,2025-10-08 15:38:16
8310.65,160,2025-10-08 15:38:17
8356.79,161,2025-10-08 15:38:23
8388.58,162,2025-10-08 15:38:27
8430.53,162,2025-10-08 15:38:32
8471.9,162,2025-10-08 15:38:37
8496.65,162,2025-10-08 15:38:40
8539.6,162,2025-10-08 15:38:45
8557.75,161,2025-10-08 15:38:47
8613.06,160,2025-10-08 15:38:53
8641.57,160,2025-10-08 15:38:56
8710.13,159,2025-10-08 15:39:03
8778.57,160,2025-10-08 15:39:10
8827.66,160,2025-10-08 15:39:15
8867.02,160,2025-10-08 15:39:19
8907.12,160,2025-10-08 15:39:23
8937.64,160,2025-10-08 15:39:26
8987.35,160,2025-10-08 15:39:31
8997.17,159,2025-10-08 15:39:32
9016.51,159,2025-10-08 15:39:34
9035.19,158,2025-10-08 15:39:36
9053.38,157,2025-10-08 15:39:38
9081.66,155,2025-10-08 15:39:41
9099.33,155,2025-10-08 15:39:43
9120.36,155,2025-10-08 15:39:45
9127.98,155,2025-10-08 15:39:46
9137.45,154,2025-10-08 15:39:47
9157.68,153,2025-10-08 15:39:49
9176.93,153,2025-10-08 15:39:51
9197.91,153,2025-10-08 15:39:53
9209.07,152,2025-10-08 15:39:54
9220.78,152,2025-10-08 15:39:55
9258.5,151,2025-10-08 15:39:58
9271.24,151,2025-10-08 15:39:59
9310.99,149,2025-10-08 15:40:02
9324.69,148,2025-10-08 15:40:03
9395.89,146,2025-10-08 15:40:08
9410.7,146,2025-10-08 15:40:09
9440.27,144,2025-10-08 15:40:11
9469.82,141,2025-10-08 15:40:13
9484.23,140,2025-10-08 15:40:14
9527.79,139,2025-10-08 15:40:17
9541.85,139,2025-10-08 15:40:18
9570.14,140,2025-10-08 15:40:20
9584.15,140,2025-10-08 15:40:21
9611.23,141,2025-10-08 15:40:23
9638.61,141,2025-10-08 15:40:25
9690.06,144,2025-10-08 15:40:29
9701.86,144,2025-10-08 15:40:30
9712.76,145,2025-10-08 15:40:31
9723.1,146,2025-10-08 15:40:32
9733.04,146,2025-10-08 15:40:33
9761.03,148,2025-10-08 15:40:36
9777.81,150,2025-10-08 15:40:38
9793.23,151,2025-10-08 15:40:40
9800.33,151,2025-10-08 15:40:41
9806.86,152,2025-10-08 15:40:42
9812.81,152,2025-10-08 15:40:43
9828.98,153,2025-10-08 15:40:46
9839.36,154,2025-10-08 15:40:48
9849.74,155,2025-10-08 15:40:50
9873.11,156,2025-10-08 15:40:55
9877.56,156,2025-10-08 15:40:56
9890.78,157,2025-10-08 15:40:59
9907.25,158,2025-10-08 15:41:03
9935.02,160,2025-10-08 15:41:10
9946.09,160,2025-10-08 15:41:13
9957.04,161,2025-10-08 15:41:16
9982.25,161,2025-10-08 15:41:23
9996.77,161,2025-10-08 15:41:27
10000.11,162,2025-10-08 15:41:28
10013.75,162,2025-10-08 15:41:32
10044.57,163,2025-10-08 15:41:41
10077.71,163,2025-10-08 15:41:51
10081.09,164,2025-10-08 15:41:52
10101.22,164,2025-10-08 15:41:58
10125.06,163,2025-10-08 15:42:05
10128.72,163,2025-10-08 15:42:06
10139.54,164,2025-10-08 15:42:09
10153.85,164,2025-10-08 15:42:13
10160.32,163,2025-10-08 15:42:15
10174.72,163,2025-10-08 15:42:19
10184.35,163,2025-10-08 15:42:22
10191.74,163,2025-10-08 15:42:24
10212.02,163,2025-10-08 15:42:29
10225.24,164,2025-10-08 15:42:32
10239.06,163,2025-10-08 15:42:35
10248.92,163,2025-10-08 15:42:37
10254.31,163,2025-10-08 15:42:38
10259.83,163,2025-10-08 15:42:39
10282.95,162,2025-10-08 15:42:43
10289.33,162,2025-10-08 15:42:44
10295.73,161,2025-10-08 15:42:45
10316.53,161,2025-10-08 15:42:48
10354.51,159,2025-10-08 15:42:53
10370.79,159,2025-10-08 15:42:55
10413.01,157,2025-10-08 15:43:00
10421.77,158,2025-10-08 15:43:01
10430.35,157,2025-10-08 15:43:02
10483.71,157,2025-10-08 15:43:08
10551.06,157,2025-10-08 15:43:16
10559.26,157,2025-10-08 15:43:17
10567.4,157,2025-10-08 15:43:18
10592.15,157,2025-10-08 15:43:21
10625.4,158,2025-10-08 15:43:25
10687.6,157,2025-10-08 15:43:32
10705.5,157,2025-10-08 15:43:34
10722.21,157,2025-10-08 15:43:36
10745.79,157,2025-10-08 15:43:39
10760.28,157,2025-10-08 15:43:41
10767.51,157,2025-10-08 15:43:42
10781.89,157,2025-10-08 15:43:44
10816.2,158,2025-10-08 15:43:49
10829.4,158,2025-10-08 15:43:51
10855.96,158,2025-10-08 15:43:55
10869.83,158,2025-10-08 15:43:57
10883.85,159,2025-10-08 15:43:59
10905.44,159,2025-10-08 15:44:02
10933.86,159,2025-10-08 15:44:06
10941.35,159,2025-10-08 15:44:07
10997.46,159,2025-10-08 15:44:14
11051.0,158,2025-10-08 15:44:20
11116.46,156,2025-10-08 15:44:27
11125.61,156,2025-10-08 15:44:28
11144.07,155,2025-10-08 15:44:30
11163.02,154,2025-10-08 15:44:32
11172.23,154,2025-10-08 15:44:33
11199.52,153,2025-10-08 15:44:36
11208.2,153,2025-10-08 15:44:37
11225.38,153,2025-10-08 15:44:39
11241.55,153,2025-10-08 15:44:41
11301.91,153,2025-10-08 15:44:49
11310.43,153,2025-10-08 15:44:50
11324.36,154,2025-10-08 15:44:52
11358.23,155,2025-10-08 15:44:57
11398.27,156,2025-10-08 15:45:03
11411.72,156,2025-10-08 15:45:05
11474.28,156,2025-10-08 15:45:14
11487.43,156,2025-10-08 15:45:16
11493.77,156,2025-10-08 15:45:17
11510.82,156,2025-10-08 15:45:20
11516.21,157,2025-10-08 15:45:21
11521.41,156,2025-10-08 15:45:22
11531.51,156,2025-10-08 15:45:24
11546.5,155,2025-10-08 15:45:27
11551.3,155,2025-10-08 15:45:28
11560.49,154,2025-10-08 15:45:30
11564.85,153,2025-10-08 15:45:31
11573.4,152,2025-10-08 15:45:33
11577.63,152,2025-10-08 15:45:34
11586.52,152,2025-10-08 15:45:36
11613.2,154,2025-10-08 15:45:42
11635.73,156,2025-10-08 15:45:47
11641.11,157,2025-10-08 15:45:48
11646.16,157,2025-10-08 15:45:49
11656.07,157,2025-10-08 15:45:51
11660.96,158,2025-10-08 15:45:52
11669.25,159,2025-10-08 15:45:54
11673.52,158,2025-10-08 15:45:55
11682.85,159,2025-10-08 15:45:57
11687.4,159,2025-10-08 15:45:58
11691.97,159,2025-10-08 15:45:59
11697.46,160,2025-10-08 15:46:00
11702.62,160,2025-10-08 15:46:01
11712.64,160,2025-10-08 15:46:03
11726.48,160,2025-10-08 15:46:06
11735.68,161,2025-10-08 15:46:08
11751.99,161,2025-10-08 15:46:11
11757.35,161,2025-10-08 15:46:12
11763.14,161,2025-10-08 15:46:13
11768.91,161,2025-10-08 15:46:14
11774.53,161,2025-10-08 15:46:15
11780.06,161,2025-10-08 15:46:16
11791.69,161,2025-10-08 15:46:18
11809.8,161,2025-10-08 15:46:21
11822.13,161,2025-10-08 15:46:23
11834.87,161,2025-10-08 15:46:25
11841.21,161,2025-10-08 15:46:26
11860.56,161,2025-10-08 15:46:29
11880.3,161,2025-10-08 15:46:32
11900.56,161,2025-10-08 15:46:35
11907.35,161,2025-10-08 15:46:36
11921.2,161,2025-10-08 15:46:38
11942.46,161,2025-10-08 15:46:41
11955.58,161,2025-10-08 15:46:43
11993.81,162,2025-10-08 15:46:48
12001.29,162,2025-10-08 15:46:49
12057.52,162,2025-10-08 15:46:56
12071.76,163,2025-10-08 15:46:58
12126.66,164,2025-10-08 15:47:05
12143.86,164,2025-10-08 15:47:07
12174.79,164,2025-10-08 15:47:11
12197.75,165,2025-10-08 15:47:14
12205.26,164,2025-10-08 15:47:15
12250.52,165,2025-10-08 15:47:21
12265.79,165,2025-10-08 15:47:23
12296.12,165,2025-10-08 15:47:27
12327.49,165,2025-10-08 15:47:31
12389.03,165,2025-10-08 15:47:39
12396.96,165,2025-10-08 15:47:40
12437.62,165,2025-10-08 15:47:45
12453.97,165,2025-10-08 15:47:47
12469.75,165,2025-10-08 15:47:49
12493.01,164,2025-10-08 15:47:52
12500.48,165,2025-10-08 15:47:53
12515.56,164,2025-10-08 15:47:55
12545.19,164,2025-10-08 15:47:59
12552.14,165,2025-10-08 15:48:00
12559.64,164,2025-10-08 15:48:01
12567.4,165,2025-10-08 15:48:02
12634.13,166,2025-10-08 15:48:10
12673.67,166,2025-10-08 15:48:14
12695.54,166,2025-10-08 15:48:16
12717.51,166,2025-10-08 15:48:18
12774.05,165,2025-10-08 15:48:23
12785.15,166,2025-10-08 15:48:24
12839.76,163,2025-10-08 15:48:29
12850.51,163,2025-10-08 15:48:30
12894.7,162,2025-10-08 15:48:34
12906.13,162,2025-10-08 15:48:35
12929.21,161,2025-10-08 15:48:37
12965.05,160,2025-10-08 15:48:40
12989.41,162,2025-10-08 15:48:42
13001.52,160,2025-10-08 15:48:43
13038.28,158,2025-10-08 15:48:46
13062.82,157,2025-10-08 15:48:48
13075.57,156,2025-10-08 15:48:49
13100.46,155,2025-10-08 15:48:51
13137.25,154,2025-10-08 15:48:54
13198.42,151,2025-10-08 15:48:59
13211.18,151,2025-10-08 15:49:00
13223.36,150,2025-10-08 15:49:01
13259.36,150,2025-10-08 15:49:04
13271.51,150,2025-10-08 15:49:05
13283.98,150,2025-10-08 15:49:06
13308.53,149,2025-10-08 15:49:08
13334.42,148,2025-10-08 15:49:10
13360.96,148,2025-10-08 15:49:12
13412.51,149,2025-10-08 15:49:16
13450.96,149,2025-10-08 15:49:19
13463.85,149,2025-10-08 15:49:20
13524.98,150,2025-10-08 15:49:25
13585.43,152,2025-10-08 15:49:30
13621.11,154,2025-10-08 15:49:33
13656.62,155,2025-10-08 15:49:36
13667.81,155,2025-10-08 15:49:37
13679.01,155,2025-10-08 15:49:38
13702.11,156,2025-10-08 15:49:40
13735.2,157,2025-10-08 15:49:43
13758.03,157,2025-10-08 15:49:45
13807.05,158,2025-10-08 15:49:49
13830.64,158,2025-10-08 15:49:51
13852.22,158,2025-10-08 15:49:53
13875.53,158,2025-10-08 15:49:55
13887.15,158,2025-10-08 15:49:56
13898.39,158,2025-10-08 15:49:57
13919.33,157,2025-10-08 15:49:59
13930.07,157,2025-10-08 15:50:00
13951.65,157,2025-10-08 15:50:02
13962.46,158,2025-10-08 15:50:03
13973.22,157,2025-10-08 15:50:04
13984.47,157,2025-10-08 15:50:05
14006.47,158,2025-10-08 15:50:07
14027.04,158,2025-10-08 15:50:09
14048.97,158,2025-10-08 15:50:11
14056.81,158,2025-10-08 15:50:12
14086.01,158,2025-10-08 15:50:15
14095.09,159,2025-10-08 15:50:16
14104.51,158,2025-10-08 15:50:17
14123.23,159,2025-10-08 15:50:19
14141.31,159,2025-10-08 15:50:21
14150.27,160,2025-10-08 15:50:22
14198.92,160,2025-10-08 15:50:27
14232.17,160,2025-10-08 15:50:30
14243.79,159,2025-10-08 15:50:31
14255.31,159,2025-10-08 15:50:32
14266.93,159,2025-10-08 15:50:33
14278.56,159,2025-10-08 15:50:34
14289.93,159,2025-10-08 15:50:35
14301.45,158,2025-10-08 15:50:36
14313.13,157,2025-10-08 15:50:37
14325.21,157,2025-10-08 15:50:38
14339.65,157,2025-10-08 15:50:39
14349.77,156,2025-10-08 15:50:40
14363.97,156,2025-10-08 15:50:41
14374.91,155,2025-10-08 15:50:42
14385.47,155,2025-10-08 15:50:43
14395.37,154,2025-10-08 15:50:44
14405.09,153,2025-10-08 15:50:45
14415.7,152,2025-10-08 15:50:46
14427.48,152,2025-10-08 15:50:47
14438.85,150,2025-10-08 15:50:48
14449.02,150,2025-10-08 15:50:49
14458.73,149,2025-10-08 15:50:50
14469.28,149,2025-10-08 15:50:51
14489.39,148,2025-10-08 15:50:53
14530.09,148,2025-10-08 15:50:57
14558.19,148,2025-10-08 15:51:00
14575.21,149,2025-10-08 15:51:02
14595.2,149,2025-10-08 15:51:05
14602.6,149,2025-10-08 15:51:06
14631.15,150,2025-10-08 15:51:11
14636.0,151,2025-10-08 15:51:12
14640.92,151,2025-10-08 15:51:13
14651.02,151,2025-10-08 15:51:15
14659.88,152,2025-10-08 15:51:17
14669.38,152,2025-10-08 15:51:19
14688.74,152,2025-10-08 15:51:23
14697.93,153,2025-10-08 15:51:25
14720.0,152,2025-10-08 15:51:30
14743.94,152,2025-10-08 15:51:36
14747.07,152,2025-10-08 15:51:37
14756.08,153,2025-10-08 15:51:39
14763.96,154,2025-10-08 15:51:41
14773.11,155,2025-10-08 15:51:43
14781.82,156,2025-10-08 15:51:45
14784.81,156,2025-10-08 15:51:46
14788.79,156,2025-10-08 15:51:47
14800.74,157,2025-10-08 15:51:50
14804.97,157,2025-10-08 15:51:51
14816.81,158,2025-10-08 15:51:54
14828.13,159,2025-10-08 15:51:57
14831.98,159,2025-10-08 15:51:58
14851.65,160,2025-10-08 15:52:03
14855.58,161,2025-10-08 15:52:04
14870.07,161,2025-10-08 15:52:07
14883.16,162,2025-10-08 15:52:10
14886.28,162,2025-10-08 15:52:11
14904.05,163,2025-10-08 15:52:15
14931.04,163,2025-10-08 15:52:21
14947.2,163,2025-10-08 15:52:25
14976.41,163,2025-10-08 15:52:32
14998.07,164,2025-10-08 15:52:37
15010.74,164,2025-10-08 15:52:40
