distance,heart_rate,timestamp
1281.03,141,2025-10-13 13:46:04
1298.89,141,2025-10-13 13:46:06
1327.97,141,2025-10-13 13:46:09
1338.22,142,2025-10-13 13:46:10
1399.42,142,2025-10-13 13:46:16
1409.9,142,2025-10-13 13:46:17
1462.48,142,2025-10-13 13:46:22
1473.21,142,2025-10-13 13:46:23
1536.4,143,2025-10-13 13:46:29
1567.88,144,2025-10-13 13:46:32
1620.18,144,2025-10-13 13:46:37
1672.98,145,2025-10-13 13:46:42
1733.1,146,2025-10-13 13:46:48
1742.66,147,2025-10-13 13:46:49
1811.17,147,2025-10-13 13:46:56
1859.57,148,2025-10-13 13:47:01
1889.42,149,2025-10-13 13:47:04
1939.68,148,2025-10-13 13:47:09
1998.46,148,2025-10-13 13:47:15
2028.17,148,2025-10-13 13:47:18
2068.69,148,2025-10-13 13:47:22
2089.76,148,2025-10-13 13:47:24
2110.53,147,2025-10-13 13:47:26
2171.66,146,2025-10-13 13:47:32
2212.02,147,2025-10-13 13:47:36
2278.88,146,2025-10-13 13:47:43
2306.66,145,2025-10-13 13:47:46
2315.76,146,2025-10-13 13:47:47
2366.09,147,2025-10-13 13:47:53
2382.29,147,2025-10-13 13:47:55
2413.32,148,2025-10-13 13:47:59
2436.59,149,2025-10-13 13:48:02
2444.0,149,2025-10-13 13:48:03
2457.55,148,2025-10-13 13:48:05
2463.87,148,2025-10-13 13:48:06
2470.51,148,2025-10-13 13:48:07
2477.64,148,2025-10-13 13:48:08
2529.87,149,2025-10-13 13:48:15
2592.89,150,2025-10-13 13:48:23
2637.81,151,2025-10-13 13:48:28
2656.84,151,2025-10-13 13:48:30
2676.71,152,2025-10-13 13:48:32
2697.1,151,2025-10-13 13:48:34
2749.59,150,2025-10-13 13:48:39
2771.66,149,2025-10-13 13:48:41
2835.52,148,2025-10-13 13:48:47
2855.27,148,2025-10-13 13:48:49
2904.13,145,2025-10-13 13:48:54
2913.48,144,2025-10-13 13:48:55
2923.15,143,2025-10-13 13:48:56
2943.75,141,2025-10-13 13:48:58
2954.33,140,2025-10-13 13:48:59
2980.49,138,2025-10-13 13:49:01
2994.1,138,2025-10-13 13:49:02
3045.66,135,2025-10-13 13:49:07
3055.93,135,2025-10-13 13:49:08
3065.67,135,2025-10-13 13:49:09
3085.01,135,2025-10-13 13:49:11
3095.41,135,2025-10-13 13:49:12
3143.7,136,2025-10-13 13:49:17
3151.88,137,2025-10-13 13:49:18
3166.65,138,2025-10-13 13:49:20
3174.21,138,2025-10-13 13:49:21
3196.84,140,2025-10-13 13:49:24
3229.67,141,2025-10-13 13:49:28
3264.34,144,2025-10-13 13:49:32
3281.88,144,2025-10-13 13:49:34
3335.99,147,2025-10-13 13:49:40
3363.58,148,2025-10-13 13:49:43
3372.98,148,2025-10-13 13:49:44
3428.31,150,2025-10-13 13:49:50
3437.3,150,2025-10-13 13:49:51
3474.71,151,2025-10-13 13:49:55
3493.33,152,2025-10-13 13:49:57
3557.82,153,2025-10-13 13:50:04
3575.99,153,2025-10-13 13:50:06
3638.49,153,2025-10-13 13:50:13
3646.89,153,2025-10-13 13:50:14
3707.28,153,2025-10-13 13:50:21
3758.84,154,2025-10-13 13:50:27
3775.23,154,2025-10-13 13:50:29
3818.59,154,2025-10-13 13:50:34
3867.62,155,2025-10-13 13:50:40
3876.22,155,2025-10-13 13:50:41
3908.91,155,2025-10-13 13:50:45
3941.71,155,2025-10-13 13:50:49
3957.37,155,2025-10-13 13:50:51
3973.3,154,2025-10-13 13:50:53
3990.06,154,2025-10-13 13:50:55
3998.36,153,2025-10-13 13:50:56
4024.35,153,2025-10-13 13:50:59
4032.68,153,2025-10-13 13:51:00
4041.02,153,2025-10-13 13:51:01
4057.96,154,2025-10-13 13:51:03
4066.36,154,2025-10-13 13:51:04
4074.36,154,2025-10-13 13:51:05
4109.37,154,2025-10-13 13:51:09
4144.07,155,2025-10-13 13:51:13
4161.01,155,2025-10-13 13:51:15
4219.71,155,2025-10-13 13:51:22
4227.96,155,2025-10-13 13:51:23
4269.95,156,2025-10-13 13:51:28
4321.05,156,2025-10-13 13:51:34
4329.72,156,2025-10-13 13:51:35
4364.49,156,2025-10-13 13:51:39
4372.49,156,2025-10-13 13:51:40
4380.39,156,2025-10-13 13:51:41
4404.67,156,2025-10-13 13:51:44
4454.65,156,2025-10-13 13:51:50
4486.88,157,2025-10-13 13:51:54
4511.4,156,2025-10-13 13:51:57
4575.83,156,2025-10-13 13:52:05
4615.49,156,2025-10-13 13:52:10
4623.21,155,2025-10-13 13:52:11
4687.22,157,2025-10-13 13:52:19
4743.22,157,2025-10-13 13:52:26
4808.54,156,2025-10-13 13:52:34
4816.62,156,2025-10-13 13:52:35
4863.32,155,2025-10-13 13:52:41
4869.42,154,2025-10-13 13:52:42
4874.02,153,2025-10-13 13:52:43
4879.97,153,2025-10-13 13:52:44
4886.62,152,2025-10-13 13:52:45
4901.17,152,2025-10-13 13:52:47
4916.38,150,2025-10-13 13:52:49
4925.26,150,2025-10-13 13:52:50
4944.26,149,2025-10-13 13:52:52
4974.9,146,2025-10-13 13:52:55
4997.26,143,2025-10-13 13:52:57
5019.5,141,2025-10-13 13:52:59
5063.19,142,2025-10-13 13:53:05
5070.63,143,2025-10-13 13:53:06
5078.24,143,2025-10-13 13:53:07
5085.29,144,2025-10-13 13:53:08
5098.49,145,2025-10-13 13:53:10
5113.31,146,2025-10-13 13:53:12
5156.97,149,2025-10-13 13:53:18
5204.34,150,2025-10-13 13:53:24
5262.47,150,2025-10-13 13:53:31
5315.8,150,2025-10-13 13:53:37
5362.42,149,2025-10-13 13:53:42
5381.29,149,2025-10-13 13:53:44
5419.58,148,2025-10-13 13:53:48
5459.4,147,2025-10-13 13:53:52
5469.51,146,2025-10-13 13:53:53
5531.63,145,2025-10-13 13:53:59
5542.15,145,2025-10-13 13:54:00
5596.7,144,2025-10-13 13:54:05
5607.83,144,2025-10-13 13:54:06
5675.57,145,2025-10-13 13:54:12
5686.64,145,2025-10-13 13:54:13
5697.85,145,2025-10-13 13:54:14
5763.37,146,2025-10-13 13:54:20
5828.72,147,2025-10-13 13:54:26
5839.33,147,2025-10-13 13:54:27
5899.86,147,2025-10-13 13:54:33
5937.39,147,2025-10-13 13:54:37
5946.45,147,2025-10-13 13:54:38
5955.52,147,2025-10-13 13:54:39
6000.68,147,2025-10-13 13:54:44
6017.59,147,2025-10-13 13:54:46
6056.78,147,2025-10-13 13:54:51
6085.28,147,2025-10-13 13:54:55
6099.38,147,2025-10-13 13:54:57
6120.02,147,2025-10-13 13:55:00
6146.59,148,2025-10-13 13:55:04
6171.81,148,2025-10-13 13:55:08
6183.74,148,2025-10-13 13:55:10
6189.8,148,2025-10-13 13:55:11
6203.76,149,2025-10-13 13:55:14
6207.72,149,2025-10-13 13:55:15
6212.21,149,2025-10-13 13:55:16
6218.76,149,2025-10-13 13:55:18
6225.56,149,2025-10-13 13:55:20
6245.57,150,2025-10-13 13:55:25
6265.4,151,2025-10-13 13:55:30
6277.84,152,2025-10-13 13:55:33
6301.99,154,2025-10-13 13:55:39
6309.75,154,2025-10-13 13:55:41
6321.82,154,2025-10-13 13:55:44
6337.45,155,2025-10-13 13:55:48
6341.67,155,2025-10-13 13:55:49
6357.25,156,2025-10-13 13:55:53
6389.02,156,2025-10-13 13:56:01
6392.54,157,2025-10-13 13:56:02
6405.92,156,2025-10-13 13:56:06
6413.18,157,2025-10-13 13:56:08
6425.87,157,2025-10-13 13:56:11
6455.93,158,2025-10-13 13:56:18
6474.5,158,2025-10-13 13:56:23
6488.71,159,2025-10-13 13:56:27
6503.44,159,2025-10-13 13:56:31
6510.89,159,2025-10-13 13:56:33
6526.35,160,2025-10-13 13:56:37
6541.27,160,2025-10-13 13:56:41
6549.3,160,2025-10-13 13:56:43
6564.25,160,2025-10-13 13:56:47
6600.78,160,2025-10-13 13:56:55
6611.54,160,2025-10-13 13:56:57
6621.58,160,2025-10-13 13:56:59
6630.4,160,2025-10-13 13:57:01
6636.62,160,2025-10-13 13:57:02
6651.86,161,2025-10-13 13:57:05
6670.1,161,2025-10-13 13:57:08
6676.34,161,2025-10-13 13:57:09
6682.72,161,2025-10-13 13:57:10
6709.93,160,2025-10-13 13:57:14
6749.18,160,2025-10-13 13:57:19
6757.35,160,2025-10-13 13:57:20
6808.31,157,2025-10-13 13:57:27
6814.84,157,2025-10-13 13:57:28
6821.15,157,2025-10-13 13:57:29
6827.09,156,2025-10-13 13:57:30
6832.67,156,2025-10-13 13:57:31
6838.34,156,2025-10-13 13:57:32
6854.02,156,2025-10-13 13:57:35
6881.1,156,2025-10-13 13:57:40
6886.68,155,2025-10-13 13:57:41
6892.4,155,2025-10-13 13:57:42
6919.18,156,2025-10-13 13:57:47
6943.35,157,2025-10-13 13:57:51
6956.69,158,2025-10-13 13:57:53
6992.35,158,2025-10-13 13:57:58
7052.99,160,2025-10-13 13:58:06
7094.59,160,2025-10-13 13:58:11
7137.34,160,2025-10-13 13:58:16
7204.03,158,2025-10-13 13:58:24
7220.86,158,2025-10-13 13:58:26
7229.72,158,2025-10-13 13:58:27
7254.03,157,2025-10-13 13:58:30
7269.55,157,2025-10-13 13:58:32
7284.9,158,2025-10-13 13:58:34
7318.18,157,2025-10-13 13:58:38
7343.89,157,2025-10-13 13:58:41
7379.97,158,2025-10-13 13:58:45
7389.22,158,2025-10-13 13:58:46
7398.8,158,2025-10-13 13:58:47
7416.31,157,2025-10-13 13:58:49
7434.92,158,2025-10-13 13:58:51
7444.47,158,2025-10-13 13:58:52
7484.91,157,2025-10-13 13:58:56
7495.41,157,2025-10-13 13:58:57
7557.62,157,2025-10-13 13:59:03
7578.83,157,2025-10-13 13:59:05
7640.18,157,2025-10-13 13:59:11
7650.58,157,2025-10-13 13:59:12
7712.39,156,2025-10-13 13:59:18
7732.6,156,2025-10-13 13:59:20
7802.12,155,2025-10-13 13:59:27
7871.11,155,2025-10-13 13:59:34
7880.77,155,2025-10-13 13:59:35
7940.81,155,2025-10-13 13:59:41
7975.24,155,2025-10-13 13:59:45
7983.83,155,2025-10-13 13:59:46
8015.87,156,2025-10-13 13:59:50
8031.74,156,2025-10-13 13:59:52
8046.67,157,2025-10-13 13:59:54
8061.08,157,2025-10-13 13:59:56
8076.03,158,2025-10-13 13:59:58
8083.54,158,2025-10-13 13:59:59
8090.8,158,2025-10-13 14:00:00
8107.42,158,2025-10-13 14:00:02
8116.14,159,2025-10-13 14:00:03
8124.75,159,2025-10-13 14:00:04
8141.55,159,2025-10-13 14:00:06
8184.58,159,2025-10-13 14:00:11
8246.49,159,2025-10-13 14:00:18
8273.41,159,2025-10-13 14:00:21
8340.85,159,2025-10-13 14:00:28
8350.23,160,2025-10-13 14:00:29
8368.79,160,2025-10-13 14:00:31
8408.28,160,2025-10-13 14:00:35
8469.17,160,2025-10-13 14:00:41
8490.46,160,2025-10-13 14:00:43
8511.67,161,2025-10-13 14:00:45
8566.18,161,2025-10-13 14:00:50
8577.24,161,2025-10-13 14:00:51
8598.64,161,2025-10-13 14:00:53
8664.07,162,2025-10-13 14:00:59
8675.23,162,2025-10-13 14:01:00
8742.37,161,2025-10-13 14:01:06
8753.98,161,2025-10-13 14:01:07
8788.37,161,2025-10-13 14:01:10
8811.97,161,2025-10-13 14:01:12
8823.35,161,2025-10-13 14:01:13
8889.6,160,2025-10-13 14:01:19
8899.86,160,2025-10-13 14:01:20
8920.29,159,2025-10-13 14:01:22
8951.99,158,2025-10-13 14:01:25
8960.39,157,2025-10-13 14:01:26
8970.57,157,2025-10-13 14:01:27
8991.47,155,2025-10-13 14:01:29
9001.14,154,2025-10-13 14:01:30
9010.61,153,2025-10-13 14:01:31
9020.15,152,2025-10-13 14:01:32
9030.35,152,2025-10-13 14:01:33
9040.86,151,2025-10-13 14:01:34
9051.45,151,2025-10-13 14:01:35
9062.46,151,2025-10-13 14:01:36
9074.13,150,2025-10-13 14:01:37
9086.2,150,2025-10-13 14:01:38
9098.68,150,2025-10-13 14:01:39
9125.17,149,2025-10-13 14:01:41
9152.62,149,2025-10-13 14:01:43
9195.87,148,2025-10-13 14:01:46
9225.16,148,2025-10-13 14:01:48
9240.09,148,2025-10-13 14:01:49
9255.63,149,2025-10-13 14:01:50
9271.38,149,2025-10-13 14:01:51
9287.52,148,2025-10-13 14:01:52
9303.66,148,2025-10-13 14:01:53
9334.61,148,2025-10-13 14:01:55
9394.42,149,2025-10-13 14:01:59
9409.22,148,2025-10-13 14:02:00
9437.99,148,2025-10-13 14:02:02
9465.91,149,2025-10-13 14:02:04
9480.57,149,2025-10-13 14:02:05
9534.1,149,2025-10-13 14:02:09
9546.15,149,2025-10-13 14:02:10
9579.12,150,2025-10-13 14:02:13
9590.04,151,2025-10-13 14:02:14
9634.17,152,2025-10-13 14:02:19
9648.96,153,2025-10-13 14:02:21
9656.21,154,2025-10-13 14:02:22
9662.8,154,2025-10-13 14:02:23
9668.75,154,2025-10-13 14:02:24
9684.01,155,2025-10-13 14:02:27
9689.18,155,2025-10-13 14:02:28
9700.06,155,2025-10-13 14:02:30
9715.2,155,2025-10-13 14:02:33
9720.26,156,2025-10-13 14:02:34
9730.0,156,2025-10-13 14:02:36
9739.12,156,2025-10-13 14:02:38
9748.35,157,2025-10-13 14:02:40
9757.49,157,2025-10-13 14:02:42
9765.5,157,2025-10-13 14:02:44
9782.28,157,2025-10-13 14:02:48
9785.16,158,2025-10-13 14:02:49
9809.63,158,2025-10-13 14:02:55
9821.58,159,2025-10-13 14:02:58
9837.25,159,2025-10-13 14:03:02
9841.18,160,2025-10-13 14:03:03
9870.88,160,2025-10-13 14:03:11
9893.68,161,2025-10-13 14:03:17
9897.29,161,2025-10-13 14:03:18
9920.31,162,2025-10-13 14:03:24
9924.01,162,2025-10-13 14:03:25
9942.05,162,2025-10-13 14:03:30
9945.62,162,2025-10-13 14:03:31
9969.33,163,2025-10-13 14:03:38
9973.73,163,2025-10-13 14:03:39
9987.36,163,2025-10-13 14:03:43
10001.58,163,2025-10-13 14:03:47
10010.57,162,2025-10-13 14:03:49
10014.96,163,2025-10-13 14:03:50
10036.2,163,2025-10-13 14:03:56
10060.14,163,2025-10-13 14:04:02
10080.75,163,2025-10-13 14:04:06
10090.92,163,2025-10-13 14:04:08
10101.21,164,2025-10-13 14:04:10
10106.51,164,2025-10-13 14:04:11
10111.74,163,2025-10-13 14:04:12
10123.15,163,2025-10-13 14:04:14
10129.4,164,2025-10-13 14:04:15
10149.67,164,2025-10-13 14:04:18
10163.53,163,2025-10-13 14:04:20
10170.47,163,2025-10-13 14:04:21
10177.7,163,2025-10-13 14:04:22
10191.94,163,2025-10-13 14:04:24
10228.83,161,2025-10-13 14:04:29
10294.5,159,2025-10-13 14:04:37
10311.8,159,2025-10-13 14:04:39
10357.26,158,2025-10-13 14:04:44
10400.51,158,2025-10-13 14:04:49
10425.21,157,2025-10-13 14:04:52
10475.79,158,2025-10-13 14:04:58
10493.19,158,2025-10-13 14:05:00
10501.75,158,2025-10-13 14:05:01
10528.84,158,2025-10-13 14:05:04
10548.2,158,2025-10-13 14:05:06
10583.57,156,2025-10-13 14:05:10
10607.13,156,2025-10-13 14:05:13
10629.53,156,2025-10-13 14:05:16
10658.45,156,2025-10-13 14:05:20
10672.56,157,2025-10-13 14:05:22
10714.72,158,2025-10-13 14:05:28
10728.01,158,2025-10-13 14:05:30
10741.7,158,2025-10-13 14:05:32
10791.51,158,2025-10-13 14:05:39
10852.5,158,2025-10-13 14:05:47
10860.77,158,2025-10-13 14:05:48
10912.8,158,2025-10-13 14:05:54
10945.67,157,2025-10-13 14:05:58
10954.23,157,2025-10-13 14:05:59
11015.44,157,2025-10-13 14:06:06
11032.96,156,2025-10-13 14:06:08
11049.88,156,2025-10-13 14:06:10
11066.93,155,2025-10-13 14:06:12
11090.87,155,2025-10-13 14:06:15
11131.55,155,2025-10-13 14:06:20
11162.46,155,2025-10-13 14:06:24
11177.4,155,2025-10-13 14:06:26
11212.53,156,2025-10-13 14:06:31
11268.99,157,2025-10-13 14:06:39
11297.79,157,2025-10-13 14:06:43
11334.29,158,2025-10-13 14:06:48
11348.47,158,2025-10-13 14:06:50
11379.67,158,2025-10-13 14:06:55
11402.2,158,2025-10-13 14:06:59
11412.84,159,2025-10-13 14:07:01
11427.67,159,2025-10-13 14:07:04
11432.71,159,2025-10-13 14:07:05
11441.59,158,2025-10-13 14:07:07
11450.0,158,2025-10-13 14:07:09
11463.96,159,2025-10-13 14:07:12
11488.04,159,2025-10-13 14:07:17
11492.73,158,2025-10-13 14:07:18
11497.49,158,2025-10-13 14:07:19
11507.31,159,2025-10-13 14:07:21
11511.37,159,2025-10-13 14:07:22
11525.28,160,2025-10-13 14:07:25
11539.46,160,2025-10-13 14:07:28
11552.76,160,2025-10-13 14:07:31
11557.15,160,2025-10-13 14:07:32
11567.66,160,2025-10-13 14:07:34
11572.51,160,2025-10-13 14:07:35
11581.97,160,2025-10-13 14:07:37
11596.14,160,2025-10-13 14:07:40
11601.08,160,2025-10-13 14:07:41
11607.16,161,2025-10-13 14:07:42
11623.55,161,2025-10-13 14:07:45
11628.75,161,2025-10-13 14:07:46
11640.06,161,2025-10-13 14:07:48
11645.7,161,2025-10-13 14:07:49
11657.11,162,2025-10-13 14:07:51
11668.52,161,2025-10-13 14:07:53
11674.21,162,2025-10-13 14:07:54
11685.73,162,2025-10-13 14:07:56
11703.97,162,2025-10-13 14:07:59
11716.9,162,2025-10-13 14:08:01
11756.12,162,2025-10-13 14:08:07
11776.98,162,2025-10-13 14:08:10
11790.78,162,2025-10-13 14:08:12
11819.8,162,2025-10-13 14:08:16
11869.44,162,2025-10-13 14:08:23
11884.49,163,2025-10-13 14:08:25
11913.71,163,2025-10-13 14:08:29
11950.29,163,2025-10-13 14:08:34
11979.55,162,2025-10-13 14:08:38
12002.75,163,2025-10-13 14:08:41
12010.44,163,2025-10-13 14:08:42
12063.16,163,2025-10-13 14:08:49
12070.42,163,2025-10-13 14:08:50
12130.5,163,2025-10-13 14:08:58
12161.5,163,2025-10-13 14:09:02
12201.17,164,2025-10-13 14:09:07
12209.21,164,2025-10-13 14:09:08
12240.43,164,2025-10-13 14:09:12
12296.4,164,2025-10-13 14:09:19
12337.07,163,2025-10-13 14:09:24
12344.9,164,2025-10-13 14:09:25
12375.88,164,2025-10-13 14:09:29
12383.03,164,2025-10-13 14:09:30
12426.49,164,2025-10-13 14:09:36
12478.57,163,2025-10-13 14:09:43
12503.62,163,2025-10-13 14:09:46
12532.45,163,2025-10-13 14:09:49
12552.96,163,2025-10-13 14:09:51
12584.97,164,2025-10-13 14:09:54
12596.16,164,2025-10-13 14:09:55
12642.2,164,2025-10-13 14:09:59
12665.21,164,2025-10-13 14:10:01
12676.4,165,2025-10-13 14:10:02
12698.67,164,2025-10-13 14:10:04
12721.31,164,2025-10-13 14:10:06
12743.3,163,2025-10-13 14:10:08
12754.36,163,2025-10-13 14:10:09
12777.03,162,2025-10-13 14:10:11
12788.63,162,2025-10-13 14:10:12
12836.46,161,2025-10-13 14:10:16
12873.59,161,2025-10-13 14:10:19
12885.94,161,2025-10-13 14:10:20
12949.0,159,2025-10-13 14:10:25
12988.33,158,2025-10-13 14:10:28
13001.58,158,2025-10-13 14:10:29
13014.43,158,2025-10-13 14:10:30
13040.32,157,2025-10-13 14:10:32
13065.71,157,2025-10-13 14:10:34
13104.63,156,2025-10-13 14:10:37
13118.12,157,2025-10-13 14:10:38
13131.9,156,2025-10-13 14:10:39
13173.09,156,2025-10-13 14:10:42
13186.92,156,2025-10-13 14:10:43
13253.65,155,2025-10-13 14:10:48
13266.77,155,2025-10-13 14:10:49
13293.18,154,2025-10-13 14:10:51
13306.0,154,2025-10-13 14:10:52
13318.69,154,2025-10-13 14:10:53
13344.07,155,2025-10-13 14:10:55
13393.1,155,2025-10-13 14:10:59
13452.95,156,2025-10-13 14:11:04
13464.46,156,2025-10-13 14:11:05
13522.13,157,2025-10-13 14:11:10
13578.65,157,2025-10-13 14:11:15
13599.94,158,2025-10-13 14:11:17
13621.51,158,2025-10-13 14:11:19
13642.8,159,2025-10-13 14:11:21
13666.03,159,2025-10-13 14:11:23
13678.46,159,2025-10-13 14:11:24
13701.0,159,2025-10-13 14:11:26
13723.94,160,2025-10-13 14:11:28
13735.47,159,2025-10-13 14:11:29
13746.57,160,2025-10-13 14:11:30
13768.22,160,2025-10-13 14:11:32
13800.66,160,2025-10-13 14:11:35
13811.26,160,2025-10-13 14:11:36
13832.5,160,2025-10-13 14:11:38
13864.95,159,2025-10-13 14:11:41
13875.33,159,2025-10-13 14:11:42
13938.74,159,2025-10-13 14:11:48
13989.48,159,2025-10-13 14:11:53
14041.59,159,2025-10-13 14:11:58
14063.71,158,2025-10-13 14:12:00
14074.89,158,2025-10-13 14:12:01
14086.34,158,2025-10-13 14:12:02
14098.12,157,2025-10-13 14:12:03
14110.2,157,2025-10-13 14:12:04
14122.55,157,2025-10-13 14:12:05
14135.01,157,2025-10-13 14:12:06
14160.23,157,2025-10-13 14:12:08
14173.59,156,2025-10-13 14:12:09
14186.98,156,2025-10-13 14:12:10
14199.89,155,2025-10-13 14:12:11
14225.74,154,2025-10-13 14:12:13
14247.85,152,2025-10-13 14:12:15
14268.89,151,2025-10-13 14:12:17
14280.3,150,2025-10-13 14:12:18
14291.8,149,2025-10-13 14:12:19
14302.67,149,2025-10-13 14:12:20
14312.38,149,2025-10-13 14:12:21
14321.73,149,2025-10-13 14:12:22
14332.28,149,2025-10-13 14:12:23
14358.32,149,2025-10-13 14:12:25
14371.08,150,2025-10-13 14:12:26
14392.05,150,2025-10-13 14:12:28
14411.74,150,2025-10-13 14:12:30
14430.45,151,2025-10-13 14:12:32
14439.03,151,2025-10-13 14:12:33
14447.93,151,2025-10-13 14:12:34
14475.45,152,2025-10-13 14:12:38
14481.84,152,2025-10-13 14:12:39
14501.0,153,2025-10-13 14:12:42
14523.43,154,2025-10-13 14:12:46
14559.63,155,2025-10-13 14:12:53
14574.02,154,2025-10-13 14:12:56
14579.34,153,2025-10-13 14:12:57
14591.98,153,2025-10-13 14:13:00
14599.15,153,2025-10-13 14:13:02
14610.98,154,2025-10-13 14:13:05
14641.54,157,2025-10-13 14:13:13
14665.7,158,2025-10-13 14:13:19
14675.46,158,2025-10-13 14:13:22
14690.68,159,2025-10-13 14:13:26
14706.53,160,2025-10-13 14:13:31
14714.41,161,2025-10-13 14:13:33
14728.16,160,2025-10-13 14:13:37
14732.11,161,2025-10-13 14:13:38
14747.19,161,2025-10-13 14:13:42
14777.89,162,2025-10-13 14:13:50
14808.4,162,2025-10-13 14:13:57
14826.28,162,2025-10-13 14:14:01
14839.07,162,2025-10-13 14:14:04
14847.29,162,2025-10-13 14:14:06
14851.43,162,2025-10-13 14:14:07
14864.0,162,2025-10-13 14:14:10
14877.69,161,2025-10-13 14:14:13
14886.21,161,2025-10-13 14:14:15
14914.9,162,2025-10-13 14:14:21
14932.57,162,2025-10-13 14:14:25
14940.98,162,2025-10-13 14:14:27
14945.88,162,2025-10-13 14:14:28
14950.77,162,2025-10-13 14:14:29
14956.06,162,2025-10-13 14:14:30
14970.61,162,2025-10-13 14:14:33
14980.66,162,2025-10-13 14:14:35
14995.98,162,2025-10-13 14:14:38
15022.34,163,2025-10-13 14:14:43
15027.83,163,2025-10-13 14:14:44
15038.05,162,2025-10-13 14:14:46
15043.19,162,2025-10-13 14:14:47
15054.29,162,2025-10-13 14:14:49
15071.9,162,2025-10-13 14:14:52
15110.92,161,2025-10-13 14:14:58
15138.46,162,2025-10-13 14:15:02
15145.19,161,2025-10-13 14:15:03
15150.49,161,2025-10-13 14:15:04
15156.96,162,2025-10-13 14:15:05
15164.75,162,2025-10-13 14:15:06
15171.12,161,2025-10-13 14:15:07
15177.34,161,2025-10-13 14:15:08
15183.9,161,2025-10-13 14:15:09
15190.7,162,2025-10-13 14:15:10
15204.55,162,2025-10-13 14:15:12
15211.58,161,2025-10-13 14:15:13
15218.66,162,2025-10-13 14:15:14
15225.54,161,2025-10-13 14:15:15
15251.8,161,2025-10-13 14:15:19
15277.27,161,2025-10-13 14:15:23
15289.65,161,2025-10-13 14:15:25
15308.21,160,2025-10-13 14:15:28
15320.86,161,2025-10-13 14:15:30
15333.26,161,2025-10-13 14:15:32
15339.61,161,2025-10-13 14:15:33
15345.85,161,2025-10-13 14:15:34
15351.93,161,2025-10-13 14:15:35
15389.86,162,2025-10-13 14:15:41
15396.05,162,2025-10-13 14:15:42
15429.27,162,2025-10-13 14:15:47
15456.55,163,2025-10-13 14:15:51
15463.54,163,2025-10-13 14:15:52
15499.74,164,2025-10-13 14:15:57
15514.78,163,2025-10-13 14:15:59
15578.23,163,2025-10-13 14:16:07
15623.63,163,2025-10-13 14:16:12
15633.05,163,2025-10-13 14:16:13
15652.09,163,2025-10-13 14:16:15
15693.04,162,2025-10-13 14:16:19
15703.96,162,2025-10-13 14:16:20
15715.14,162,2025-10-13 14:16:21
15748.69,161,2025-10-13 14:16:24
15781.47,160,2025-10-13 14:16:27
15845.83,158,2025-10-13 14:16:33
15901.31,156,2025-10-13 14:16:38
15912.96,156,2025-10-13 14:16:39
15936.5,156,2025-10-13 14:16:41
15960.22,155,2025-10-13 14:16:43
15972.39,155,2025-10-13 14:16:44
16028.59,154,2025-10-13 14:16:49
16048.63,153,2025-10-13 14:16:51
16058.3,153,2025-10-13 14:16:52
16086.41,153,2025-10-13 14:16:55
16104.45,154,2025-10-13 14:16:57
