"id","source","used_fallback","weather_applied","precision_watt","drag_pct","rolling_pct","strava_avg_w","delta_w","delta_pct","wx_hour","wx_lat","wx_lon","wx_temp_c","wx_press_hpa","wx_wind_ms","wx_wind_dir","wx_fp"
"16311219004","rust_1arg","False","True","159,94864690925","82,898642090478","20,9462152059093","169,2","-9,25135309075031","-5,46770277231106","1761908400","59,3540693582222","10,4369167075556","4,1","1014,8","1,92","12","88438751d2e1585fced6efd36714264544bc3eb5"
"16279854313","rust_1arg","False","True","223,47346236349","69,139370842086","16,6066855554404","181,4","42,0734623634896","23,1937499247462","1761645600","59,3496255585502","10,43385641171","4,9","989,6","1,95","1","1ead81a94f06a0cb7e8957561abe6a472ee58ede"
"16262232459","rust_1arg","False","True","226,841587527146","63,6205145064028","14,9511502194271","189","37,8415875271465","20,0220039826172","1761483600","59,3798300159877","10,3756769066529","9,5","986","2,3775","6","50ada739c86c07d2e0ec4d6d7f0d31366417a8f1"
"16127771071","rust_1arg","False","True","236,380727842946","62,2155776957804","15,2521880213745","205","31,3807278429464","15,3076721185105","1760364000","59,406353474665","10,3576077856727","10,7","1023","0,8325","98","79389fea9924e3a2b181b3838cbc91955ea32891"
"16333270450","rust_1arg","False","True","190,895065360052","58,8791270149465","16,9137806812983","165,2","25,6950653600522","15,5539136562059","1762092000","59,4828786867639","10,3060630241166","7,2","1002,9","1,77","175","99e35160fd0223456f5dcfb51cb0b1809a3ca427"
"16342459294","rust_1arg","False","True","155,264851056476","89,4304574540441","20,1867832107008","170,6","-15,3351489435238","-8,98895014274548","1762182000","59,4069741328601","10,4182579300203","7,8","1005,7","2,1675","189","531c318d9b1e12e1356a1cd4140a80a3831f2482"
"16381383185","rust_1arg","False","True","183,99626085826","57,3341752190082","16,4956572874097","151","32,9962608582597","21,8518283829534","1762502400","59,242540289809","10,4197642250531","10,1","1011,5","1,8","135","2dae03b08287514831efa36c9a1d262a0f5f6663"
"16396031026","rust_1arg","False","True","179,776166480076","66,9507672564474","18,2556025123809","169,7","10,0761664800756","5,93763493227791","1762614000","59,490964182095","10,29710886419","7,8","1015,1","0,7875","155","d1af8572cea670a0de070d6ccbba99a648f3a5c6"
"16405483541","rust_1arg","False","True","208,619273190374","62,9381128286133","16,5520790473678","172,7","35,9192731903742","20,7986526869567","1762696800","59,4071364897958","10,3544042636949","6,7","1013,6","0,84","333","1f1c8e76398ecf0adafc6afa690dbd3f66a55846"
