"id","scenario","precision_watt","drag_watt","rolling_watt","weather_applied","delta_w","delta_pct","cda","crr","weight_kg"
"16311219004","WithWeather","152,544735138954","138,635177862082","33,5031878005515","True","-16,6552648610464","-9,8435371519187","0,3","0,004","111"
"16279854313","WithWeather","215,110405733342","161,671317413493","37,1115351945602","True","33,7104057333422","18,5834651231214","0,3","0,004","111"
"16262232459","WithWeather","236,70741902428","175,061156083355","33,915426511317","True","47,7074190242801","25,2420206477672","0,3","0,004","111"
"16127771071","WithWeather","256,073557187091","176,968240560693","36,0532330568998","True","51,0735571870908","24,9139303351663","0,3","0,004","111"
"16333270450","WithWeather","197,945576633226","126,63762916881","32,2875726864202","True","32,7455766332263","19,8217776230183","0,3","0,004","111"
"16342459294","WithWeather","165,206142383191","141,479637534599","31,3429788851884","True","-5,39385761680879","-3,16169848581992","0,3","0,004","111"
"16381383185","WithWeather","193,198945547205","120,218107713573","30,3513926128268","True","42,1989455472055","27,9463215544407","0,3","0,004","111"
"16396031026","WithWeather","189,500076140564","142,982136451326","32,8192223645988","True","19,8000761405635","11,667693659731","0,3","0,004","111"
"16405483541","WithWeather","224,563284923509","162,468705068835","34,530827006515","True","51,8632849235089","30,0308540379322","0,3","0,004","111"
