"id","scenario","precision_watt","drag_watt","rolling_watt","weather_applied","delta_w","delta_pct","cda","crr","weight_kg"
"16311219004","NoWeather","159,94864690925","132,595256329861","33,5031878005515","True","-9,25135309075031","-5,46770277231106","0,3","0,004","111"
"16279854313","NoWeather","223,47346236349","154,508145877143","37,1115351945602","True","42,0734623634896","23,1937499247462","0,3","0,004","111"
"16262232459","NoWeather","226,841587527146","144,317785099263","33,915426511317","True","37,8415875271465","20,0220039826172","0,3","0,004","111"
"16127771071","NoWeather","236,380727842946","147,06563538898","36,0532330568998","True","31,3807278429464","15,3076721185105","0,3","0,004","111"
"16333270450","NoWeather","190,895065360052","112,39734799861","32,2875726864202","True","25,6950653600522","15,5539136562059","0,3","0,004","111"
"16342459294","NoWeather","155,264851056476","138,854066565147","31,3429788851884","True","-15,3351489435238","-8,98895014274548","0,3","0,004","111"
"16381383185","NoWeather","183,99626085826","105,492738596898","30,3513926128268","True","32,9962608582597","21,8518283829534","0,3","0,004","111"
"16396031026","NoWeather","179,776166480076","120,361522802639","32,8192223645988","True","10,0761664800756","5,93763493227791","0,3","0,004","111"
"16405483541","NoWeather","208,619273190374","131,301033542791","34,530827006515","True","35,9192731903742","20,7986526869567","0,3","0,004","111"
